respondent_id,study_org,participant_role,participant_group,case_id,control_id,condition,modality,evidence_name,ground_truth_label,ground_truth_status,llm_status,rq1_understands_control,rq1_what_was_missed,rq2_factual_evaluation,rq2_what_was_missed,rq2_evidence_fulfils,rq4_correctly_identified,rq4_could_remediate,rq4_remediation_blocker,judge_followup_turns,judge_changed_status,judge_updated_status,created_at,updated_at,participant_completed_at
S014,o1,student,Group 2,8.1-o1,8.1,balanced_v1,image,8-1_O1_Okta_User_List.png,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Somewhat Agree,Somewhat Agree,evidence was missing but basically it is non-compliant until this evidence comes up and is delivered. only after my inputs the Evidence gaps appeared correctly.,1,TRUE,NON_COMPLIANT,2026-07-08T17:29:36.622+00:00,2026-07-08T17:29:36.622+00:00,2026-07-08T17:32:54.617+00:00
S014,o1,student,Group 2,7.14-o1,7.14,balanced_v1,pdf,7-14_O1_GlobalEnterprises_DataDestructionCertificate.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Disagree,"The AI agent did not understand the fundamental idea of a destruction certificate, which is to attest the full and final destruction of the data-carriers at hand.",1,TRUE,NON_COMPLIANT,2026-07-08T17:26:08.576+00:00,2026-07-08T17:26:08.576+00:00,2026-07-08T17:32:54.617+00:00
S015,o1,student,Group 2,8.4-o1,8.4,balanced_v1,image,8-4_O1_Code_Repo_Access_List.png,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Agree,Disagree,,0,FALSE,,2026-07-08T17:19:33.796+00:00,2026-07-08T17:19:33.796+00:00,2026-07-08T17:19:34.438+00:00
S015,o1,student,Group 2,8.1-o1,8.1,balanced_v1,image,8-1_O1_Okta_User_List.png,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Agree,Disagree,,0,FALSE,,2026-07-08T17:19:00.211+00:00,2026-07-08T17:19:00.211+00:00,2026-07-08T17:19:34.438+00:00
S014,o1,student,Group 2,6.4-o1,6.4,balanced_v1,txt,6-4_O1_Termination_Letter.txt,UNKNOWN,Unknown,COMPLIANT,,,,,,Neutral,Neutral,Missing a policy is a clear partial compliance. Should not have happened,1,TRUE,PARTIAL,2026-07-08T17:17:59.396+00:00,2026-07-08T17:17:59.396+00:00,2026-07-08T17:32:54.617+00:00
S015,o1,student,Group 2,7.14-o1,7.14,balanced_v1,pdf,7-14_O1_GlobalEnterprises_DataDestructionCertificate.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,,0,FALSE,,2026-07-08T17:17:00.905+00:00,2026-07-08T17:17:00.905+00:00,2026-07-08T17:19:34.438+00:00
S015,o1,student,Group 2,6.4-o1,6.4,balanced_v1,txt,6-4_O1_Termination_Letter.txt,UNKNOWN,Unknown,COMPLIANT,,,,,,Agree,Agree,,0,FALSE,,2026-07-08T17:16:07.727+00:00,2026-07-08T17:16:07.727+00:00,2026-07-08T17:19:34.438+00:00
S014,o1,student,Group 2,5.30-o1,5.3,balanced_v1,docx,5-30_O1_ICT_Continuity_Plan.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Disagree,Disagree,The agent did not realise that the key objectives on the non compliance indicators have all not been met.,3,TRUE,NON_COMPLIANT,2026-07-08T17:14:54.852+00:00,2026-07-08T17:14:54.852+00:00,2026-07-08T17:32:54.617+00:00
S015,o1,student,Group 2,5.30-o1,5.3,balanced_v1,docx,5-30_O1_ICT_Continuity_Plan.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,,0,FALSE,,2026-07-08T17:14:03.46+00:00,2026-07-08T17:14:03.46+00:00,2026-07-08T17:19:34.438+00:00
S015,o1,student,Group 2,5.29-o1,5.29,balanced_v1,docx,5-29_O1_business_continuity_plan.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,,0,FALSE,,2026-07-08T17:13:09.135+00:00,2026-07-08T17:13:09.135+00:00,2026-07-08T17:19:34.438+00:00
S015,o1,student,Group 2,5.27-o1,5.27,balanced_v1,docx,5-27_O1_incident_response_report.docx,UNKNOWN,Unknown,COMPLIANT,,,,,,Agree,Agree,,0,FALSE,,2026-07-08T17:11:45.597+00:00,2026-07-08T17:11:45.597+00:00,2026-07-08T17:19:34.438+00:00
S015,o1,student,Group 2,5.24-o1,5.24,balanced_v1,docx,5-24_O1_Incident_Management_Policy.docx,UNKNOWN,Unknown,COMPLIANT,,,,,,Agree,Agree,,0,FALSE,,2026-07-08T17:10:54.631+00:00,2026-07-08T17:10:54.631+00:00,2026-07-08T17:19:34.438+00:00
S015,o1,student,Group 2,5.11-o1,5.11,balanced_v1,xlsx,5-11_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Somewhat Agree,,,1,FALSE,,2026-07-08T17:09:33.296+00:00,2026-07-08T17:09:33.296+00:00,2026-07-08T17:19:34.438+00:00
S014,o1,student,Group 2,5.29-o1,5.29,balanced_v1,docx,5-29_O1_business_continuity_plan.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Neutral,Disagree,"If you look at the BCP, you see that with this plan you could not possibly recover the business and continue operations. It is very vague and high level. It misses important documents. It misses existing procedures and scenarios which could occur most commonly.",1,FALSE,,2026-07-08T17:08:15.309+00:00,2026-07-08T17:08:15.309+00:00,2026-07-08T17:32:54.617+00:00
S015,o1,student,Group 2,5.9-o1,5.9,balanced_v1,xlsx,5-9_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,PARTIAL,,,,,,Somewhat Agree,Agree,,1,FALSE,,2026-07-08T17:05:55.433+00:00,2026-07-08T17:05:55.433+00:00,2026-07-08T17:19:34.438+00:00
S015,o1,student,Group 2,5.2-o1,5.2,balanced_v1,pdf,5-2_O1_Executive Team.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Strongly Agree,Strongly Agree,,1,FALSE,,2026-07-08T17:05:30.044+00:00,2026-07-08T17:05:30.044+00:00,2026-07-08T17:19:34.438+00:00
S015,o1,student,Group 2,5.1-o1,5.1,balanced_v1,docx,5-1_O1_information_security_policy.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,,0,FALSE,,2026-07-08T16:48:43.939+00:00,2026-07-08T16:48:43.939+00:00,2026-07-08T17:19:34.438+00:00
S014,o1,student,Group 2,5.27-o1,5.27,balanced_v1,docx,5-27_O1_incident_response_report.docx,UNKNOWN,Unknown,COMPLIANT,,,,,,Neutral,Somewhat Agree,Neither prior nor post procedure might exist its completely ambigious from the report. The missing signatures are indicating that a procedure is not in place.,1,TRUE,PARTIAL,2026-07-08T16:42:55.7+00:00,2026-07-08T16:42:55.7+00:00,2026-07-08T17:32:54.617+00:00
S014,o1,student,Group 2,5.24-o1,5.24,balanced_v1,docx,5-24_O1_Incident_Management_Policy.docx,UNKNOWN,Unknown,COMPLIANT,,,,,,Disagree,Neutral,"The AI agents criteria might be ok but documents require formal-verification. Documents without signatures or sign off dates, history of signed off versions are non compliant.",3,TRUE,NON_COMPLIANT,2026-07-08T16:33:51.724+00:00,2026-07-08T16:33:51.724+00:00,2026-07-08T17:32:54.617+00:00
S014,o1,student,Group 2,5.11-o1,5.11,balanced_v1,xlsx,5-11_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Agree,Somewhat Agree,I needed to tell it the obvious. maybe it was the non-compliance indicators which don't focus on the actual lifecycle which needs to be visible,1,TRUE,NON_COMPLIANT,2026-07-08T16:09:34.105+00:00,2026-07-08T16:09:34.105+00:00,2026-07-08T17:32:54.617+00:00
S014,o1,student,Group 2,5.9-o1,5.9,balanced_v1,xlsx,5-9_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,PARTIAL,,,,,,Somewhat Agree,Agree,,3,TRUE,NON_COMPLIANT,2026-07-08T15:35:52.066+00:00,2026-07-08T15:35:52.066+00:00,2026-07-08T17:32:54.617+00:00
S014,o1,student,Group 2,5.2-o1,5.2,balanced_v1,pdf,5-2_O1_Executive Team.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Disagree,Somewhat Agree,The AI agent could not identify until i clearly challenged the audit status. I needed even a second approach layouting why.,2,TRUE,NON_COMPLIANT,2026-07-08T15:35:36.392+00:00,2026-07-08T15:35:36.392+00:00,2026-07-08T17:32:54.617+00:00
S014,o1,student,Group 2,5.1-o1,5.1,balanced_v1,docx,5-1_O1_information_security_policy.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Disagree,Somewhat Agree,The AI agent was unaware that documents without sign offs are invalidating the entire content,2,TRUE,NON_COMPLIANT,2026-07-08T15:17:33.068+00:00,2026-07-08T15:17:33.068+00:00,2026-07-08T17:32:54.617+00:00
S016,o1,student,Group 2,8.4-o1,8.4,balanced_v1,image,8-4_O1_Code_Repo_Access_List.png,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Agree,Agree,,0,FALSE,,2026-07-08T07:07:24.299+00:00,2026-07-08T07:07:24.299+00:00,2026-07-08T07:07:24.655+00:00
S016,o1,student,Group 2,8.1-o1,8.1,balanced_v1,image,8-1_O1_Okta_User_List.png,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Neutral,Agree,,0,FALSE,,2026-07-08T07:07:00.586+00:00,2026-07-08T07:07:00.586+00:00,2026-07-08T07:07:24.655+00:00
S016,o1,student,Group 2,7.14-o1,7.14,balanced_v1,pdf,7-14_O1_GlobalEnterprises_DataDestructionCertificate.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,,0,FALSE,,2026-07-08T07:06:26.996+00:00,2026-07-08T07:06:26.996+00:00,2026-07-08T07:07:24.655+00:00
S016,o1,student,Group 2,6.4-o1,6.4,balanced_v1,txt,6-4_O1_Termination_Letter.txt,UNKNOWN,Unknown,COMPLIANT,,,,,,Agree,Agree,,0,FALSE,,2026-07-08T07:06:13.127+00:00,2026-07-08T07:06:13.127+00:00,2026-07-08T07:07:24.655+00:00
S016,o1,student,Group 2,5.30-o1,5.3,balanced_v1,docx,5-30_O1_ICT_Continuity_Plan.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Neutral,Agree,,0,FALSE,,2026-07-08T07:05:52.404+00:00,2026-07-08T07:05:52.404+00:00,2026-07-08T07:07:24.655+00:00
S016,o1,student,Group 2,5.29-o1,5.29,balanced_v1,docx,5-29_O1_business_continuity_plan.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,,0,FALSE,,2026-07-08T07:05:24.876+00:00,2026-07-08T07:05:24.876+00:00,2026-07-08T07:07:24.655+00:00
S016,o1,student,Group 2,5.27-o1,5.27,balanced_v1,docx,5-27_O1_incident_response_report.docx,UNKNOWN,Unknown,COMPLIANT,,,,,,Agree,Agree,,0,FALSE,,2026-07-08T07:05:19.784+00:00,2026-07-08T07:05:19.784+00:00,2026-07-08T07:07:24.655+00:00
S016,o1,student,Group 2,5.24-o1,5.24,balanced_v1,docx,5-24_O1_Incident_Management_Policy.docx,UNKNOWN,Unknown,COMPLIANT,,,,,,Agree,Agree,,0,FALSE,,2026-07-08T07:05:10.999+00:00,2026-07-08T07:05:10.999+00:00,2026-07-08T07:07:24.655+00:00
S016,o1,student,Group 2,5.11-o1,5.11,balanced_v1,xlsx,5-11_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Agree,Agree,,0,FALSE,,2026-07-08T07:05:08.397+00:00,2026-07-08T07:05:08.397+00:00,2026-07-08T07:07:24.655+00:00
S016,o1,student,Group 2,5.9-o1,5.9,balanced_v1,xlsx,5-9_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,,0,FALSE,,2026-07-08T07:05:05.605+00:00,2026-07-08T07:05:05.605+00:00,2026-07-08T07:07:24.655+00:00
S016,o1,student,Group 2,5.2-o1,5.2,balanced_v1,pdf,5-2_O1_Executive Team.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,,0,FALSE,,2026-07-08T07:05:03.698+00:00,2026-07-08T07:05:03.698+00:00,2026-07-08T07:07:24.655+00:00
S016,o1,student,Group 2,5.1-o1,5.1,balanced_v1,docx,5-1_O1_information_security_policy.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,,0,FALSE,,2026-07-08T07:04:56.695+00:00,2026-07-08T07:04:56.695+00:00,2026-07-08T07:07:24.655+00:00
S017,o1,student,Group 2,8.4-o1,8.4,balanced_v1,image,8-4_O1_Code_Repo_Access_List.png,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Strongly Agree,Disagree,"There is insufficient evidence so the assessment is correct but the reasoning was ""No machine-readable evidence (image-only)."" so there is no direction to remediation. ",0,FALSE,,2026-07-08T05:17:55.533+00:00,2026-07-08T05:17:55.533+00:00,2026-07-08T05:17:56.052+00:00
S017,o1,student,Group 2,8.1-o1,8.1,balanced_v1,image,8-1_O1_Okta_User_List.png,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Strongly Agree,Disagree,"There is insufficient evidence so the assessment is correct but the reasoning was ""No machine-readable evidence (image-only)."" so there is no direction to remediation. ",0,FALSE,,2026-07-08T05:17:49.658+00:00,2026-07-08T05:17:49.658+00:00,2026-07-08T05:17:56.052+00:00
S017,o1,student,Group 2,7.14-o1,7.14,balanced_v1,pdf,7-14_O1_GlobalEnterprises_DataDestructionCertificate.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,,0,FALSE,,2026-07-08T05:11:40.872+00:00,2026-07-08T05:11:40.872+00:00,2026-07-08T05:17:56.052+00:00
S017,o1,student,Group 2,6.4-o1,6.4,balanced_v1,txt,6-4_O1_Termination_Letter.txt,UNKNOWN,Unknown,COMPLIANT,,,,,,Strongly Agree,Strongly Agree,,0,FALSE,,2026-07-08T05:10:04.351+00:00,2026-07-08T05:10:04.351+00:00,2026-07-08T05:17:56.052+00:00
S017,o1,student,Group 2,5.30-o1,5.3,balanced_v1,docx,5-30_O1_ICT_Continuity_Plan.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Strongly Agree,Strongly Agree,,0,FALSE,,2026-07-08T05:06:08.077+00:00,2026-07-08T05:06:08.077+00:00,2026-07-08T05:17:56.052+00:00
S017,o1,student,Group 2,5.29-o1,5.29,balanced_v1,docx,5-29_O1_business_continuity_plan.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,,0,FALSE,,2026-07-08T05:02:45.71+00:00,2026-07-08T05:02:45.71+00:00,2026-07-08T05:17:56.052+00:00
S017,o1,student,Group 2,5.27-o1,5.27,balanced_v1,docx,5-27_O1_incident_response_report.docx,UNKNOWN,Unknown,COMPLIANT,,,,,,Strongly Agree,Strongly Agree,,0,FALSE,,2026-07-08T05:00:18.032+00:00,2026-07-08T05:00:18.032+00:00,2026-07-08T05:17:56.052+00:00
S017,o1,student,Group 2,5.24-o1,5.24,balanced_v1,docx,5-24_O1_Incident_Management_Policy.docx,UNKNOWN,Unknown,COMPLIANT,,,,,,Strongly Agree,Strongly Agree,,0,FALSE,,2026-07-08T04:58:06.491+00:00,2026-07-08T04:58:06.491+00:00,2026-07-08T05:17:56.052+00:00
S017,o1,student,Group 2,5.11-o1,5.11,balanced_v1,xlsx,5-11_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Strongly Agree,Strongly Agree,,0,FALSE,,2026-07-08T04:56:47.326+00:00,2026-07-08T04:56:47.326+00:00,2026-07-08T05:17:56.052+00:00
S017,o1,student,Group 2,5.9-o1,5.9,balanced_v1,xlsx,5-9_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,PARTIAL,,,,,,Disagree,Disagree,The reasons listed were missing software/data assets but they are there. Said no ownership but assets owners are listed. ,1,FALSE,,2026-07-08T04:53:29.984+00:00,2026-07-08T04:53:29.984+00:00,2026-07-08T05:17:56.052+00:00
S017,o1,student,Group 2,5.2-o1,5.2,balanced_v1,pdf,5-2_O1_Executive Team.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Somewhat Agree,Agree,,2,TRUE,NON_COMPLIANT,2026-07-08T04:42:58.375+00:00,2026-07-08T04:42:58.375+00:00,2026-07-08T05:17:56.052+00:00
S017,o1,student,Group 2,5.1-o1,5.1,balanced_v1,docx,5-1_O1_information_security_policy.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Strongly Agree,Strongly Agree,,0,FALSE,,2026-07-08T04:29:34.395+00:00,2026-07-08T04:29:34.395+00:00,2026-07-08T05:17:56.052+00:00
S018,o1,student,Group 2,5.1-o1,5.1,balanced_v1,docx,5-1_O1_information_security_policy.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,,,0,FALSE,,2026-07-07T05:05:48.106+00:00,2026-07-07T05:05:48.106+00:00,
A013,o1,auditor,Auditor,8.4-o1,8.4,balanced_v1,image,8-4_O1_Code_Repo_Access_List.png,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,Strongly Agree,,Agree,,Strongly Agree,,,,0,FALSE,,2026-07-06T12:24:53.662+00:00,2026-07-06T12:24:53.662+00:00,2026-07-06T12:24:54.41+00:00
A013,o1,auditor,Auditor,8.1-o1,8.1,balanced_v1,image,8-1_O1_Okta_User_List.png,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,Agree,,Agree,,Agree,,,,0,FALSE,,2026-07-06T12:23:23.845+00:00,2026-07-06T12:23:23.845+00:00,2026-07-06T12:24:54.41+00:00
A013,o1,auditor,Auditor,7.14-o1,7.14,balanced_v1,pdf,7-14_O1_GlobalEnterprises_DataDestructionCertificate.docx,UNKNOWN,Unknown,PARTIAL,Strongly Agree,,Strongly Agree,,Strongly Agree,,,,0,FALSE,,2026-07-06T12:23:07.621+00:00,2026-07-06T12:23:07.621+00:00,2026-07-06T12:24:54.41+00:00
A013,o1,auditor,Auditor,6.4-o1,6.4,balanced_v1,txt,6-4_O1_Termination_Letter.txt,UNKNOWN,Unknown,COMPLIANT,Strongly Agree,,Agree,,Strongly Agree,,,,0,FALSE,,2026-07-06T12:22:53.757+00:00,2026-07-06T12:22:53.757+00:00,2026-07-06T12:24:54.41+00:00
A013,o1,auditor,Auditor,5.30-o1,5.3,balanced_v1,docx,5-30_O1_ICT_Continuity_Plan.docx,UNKNOWN,Unknown,PARTIAL,Strongly Agree,,Strongly Agree,,Strongly Agree,,,,0,FALSE,,2026-07-06T12:22:24.14+00:00,2026-07-06T12:22:24.14+00:00,2026-07-06T12:24:54.41+00:00
A013,o1,auditor,Auditor,5.29-o1,5.29,balanced_v1,docx,5-29_O1_business_continuity_plan.docx,UNKNOWN,Unknown,PARTIAL,Agree,,Agree,,Agree,,,,0,FALSE,,2026-07-06T12:22:19.753+00:00,2026-07-06T12:22:19.753+00:00,2026-07-06T12:24:54.41+00:00
A013,o1,auditor,Auditor,5.27-o1,5.27,balanced_v1,docx,5-27_O1_incident_response_report.docx,UNKNOWN,Unknown,COMPLIANT,Agree,,Strongly Agree,,Agree,,,,0,FALSE,,2026-07-06T12:22:18.168+00:00,2026-07-06T12:22:18.168+00:00,2026-07-06T12:24:54.41+00:00
A013,o1,auditor,Auditor,5.24-o1,5.24,balanced_v1,docx,5-24_O1_Incident_Management_Policy.docx,UNKNOWN,Unknown,COMPLIANT,Strongly Agree,,Agree,,Strongly Agree,,,,0,FALSE,,2026-07-06T12:21:38.263+00:00,2026-07-06T12:21:38.263+00:00,2026-07-06T12:24:54.41+00:00
A013,o1,auditor,Auditor,5.11-o1,5.11,balanced_v1,xlsx,5-11_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,Agree,,Agree,,Strongly Agree,,,,0,FALSE,,2026-07-06T12:21:29.116+00:00,2026-07-06T12:21:29.116+00:00,2026-07-06T12:24:54.41+00:00
A013,o1,auditor,Auditor,5.9-o1,5.9,balanced_v1,xlsx,5-9_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,PARTIAL,Agree,,Agree,,Agree,,,,0,FALSE,,2026-07-06T12:21:23.348+00:00,2026-07-06T12:21:23.348+00:00,2026-07-06T12:24:54.41+00:00
A013,o1,auditor,Auditor,5.2-o1,5.2,balanced_v1,pdf,5-2_O1_Executive Team.docx,UNKNOWN,Unknown,PARTIAL,Agree,,Agree,,Agree,,,,0,FALSE,,2026-07-06T12:21:03.93+00:00,2026-07-06T12:21:03.93+00:00,2026-07-06T12:24:54.41+00:00
A013,o1,auditor,Auditor,5.1-o1,5.1,balanced_v1,docx,5-1_O1_information_security_policy.docx,UNKNOWN,Unknown,PARTIAL,Agree,,Strongly Agree,,Agree,,,,0,FALSE,,2026-07-06T12:18:06.587+00:00,2026-07-06T12:18:06.587+00:00,2026-07-06T12:24:54.41+00:00
A014,o1,auditor,Auditor,5.1-o1,5.1,balanced_v1,docx,5-1_O1_information_security_policy.docx,UNKNOWN,Unknown,PARTIAL,Neutral,,,,,,,,0,FALSE,,2026-07-04T14:48:23.914+00:00,2026-07-04T14:48:23.914+00:00,
A015,o1,auditor,Auditor,8.4-o1,8.4,balanced_v1,image,8-4_O1_Code_Repo_Access_List.png,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,Agree,,Agree,,Agree,,,,0,FALSE,,2026-07-03T21:02:48.892+00:00,2026-07-03T21:02:48.892+00:00,2026-07-03T21:02:49.606+00:00
A015,o1,auditor,Auditor,8.1-o1,8.1,balanced_v1,image,8-1_O1_Okta_User_List.png,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,Agree,,Agree,,Agree,,,,0,FALSE,,2026-07-03T21:02:24.5+00:00,2026-07-03T21:02:24.5+00:00,2026-07-03T21:02:49.606+00:00
A015,o1,auditor,Auditor,7.14-o1,7.14,balanced_v1,pdf,7-14_O1_GlobalEnterprises_DataDestructionCertificate.docx,UNKNOWN,Unknown,PARTIAL,Agree,,Agree,,Agree,,,,0,FALSE,,2026-07-03T21:02:08.806+00:00,2026-07-03T21:02:08.806+00:00,2026-07-03T21:02:49.606+00:00
A015,o1,auditor,Auditor,6.4-o1,6.4,balanced_v1,txt,6-4_O1_Termination_Letter.txt,UNKNOWN,Unknown,COMPLIANT,Agree,,Agree,,Agree,,,,0,FALSE,,2026-07-03T21:00:41.336+00:00,2026-07-03T21:00:41.336+00:00,2026-07-03T21:02:49.606+00:00
A015,o1,auditor,Auditor,5.30-o1,5.3,balanced_v1,docx,5-30_O1_ICT_Continuity_Plan.docx,UNKNOWN,Unknown,PARTIAL,Agree,,Agree,,Agree,,,,0,FALSE,,2026-07-03T20:57:24.572+00:00,2026-07-03T20:57:24.572+00:00,2026-07-03T21:02:49.606+00:00
A015,o1,auditor,Auditor,5.29-o1,5.29,balanced_v1,docx,5-29_O1_business_continuity_plan.docx,UNKNOWN,Unknown,PARTIAL,Agree,,Agree,,Agree,,,,0,FALSE,,2026-07-03T20:48:03.008+00:00,2026-07-03T20:48:03.008+00:00,2026-07-03T21:02:49.606+00:00
A015,o1,auditor,Auditor,5.27-o1,5.27,balanced_v1,docx,5-27_O1_incident_response_report.docx,UNKNOWN,Unknown,COMPLIANT,Agree,,Agree,,Agree,,,,0,FALSE,,2026-07-03T20:46:48.625+00:00,2026-07-03T20:46:48.625+00:00,2026-07-03T21:02:49.606+00:00
A015,o1,auditor,Auditor,5.24-o1,5.24,balanced_v1,docx,5-24_O1_Incident_Management_Policy.docx,UNKNOWN,Unknown,COMPLIANT,Agree,,Disagree,It identified the right key findings and yet marked it as Compliant instead of Partially compliant ,,,,,1,TRUE,PARTIAL,2026-07-03T20:26:34.759+00:00,2026-07-03T20:26:34.759+00:00,2026-07-03T21:02:49.606+00:00
A015,o1,auditor,Auditor,5.11-o1,5.11,balanced_v1,xlsx,5-11_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,Agree,,Agree,,Agree,,,,0,FALSE,,2026-07-03T19:58:26.116+00:00,2026-07-03T19:58:26.116+00:00,2026-07-03T21:02:49.606+00:00
A015,o1,auditor,Auditor,5.9-o1,5.9,balanced_v1,xlsx,5-9_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,PARTIAL,Agree,,Disagree,"The evidence has 1500 assets with HW, SW and MB assets but the AI only was able to view the HW assets and wrongly identified the first key evidence. Although the maintenance schedule , record accuracy was only maintained for the HW assets and not for the remaining assets which will be a finding along with the no formal ownership  assignment. ",Agree,,,,2,FALSE,,2026-07-03T19:56:21.089+00:00,2026-07-03T19:56:21.089+00:00,2026-07-03T21:02:49.606+00:00
A015,o1,auditor,Auditor,5.2-o1,5.2,balanced_v1,pdf,5-2_O1_Executive Team.docx,UNKNOWN,Unknown,PARTIAL,Agree,,Neutral,It missed an overall view of the assessment and does not include good practice in it. Although maintaining the documentation or reviewing them on a regular basis is not part of the control it should be part of the key findings to make sure that this practice is followed in the future. ,Agree,,,,2,FALSE,,2026-07-03T19:35:12.018+00:00,2026-07-03T19:35:12.018+00:00,2026-07-03T21:02:49.606+00:00
A015,o1,auditor,Auditor,5.1-o1,5.1,balanced_v1,docx,5-1_O1_information_security_policy.docx,UNKNOWN,Unknown,PARTIAL,Agree,,Agree,,Agree,,,,1,FALSE,,2026-07-03T19:26:08.937+00:00,2026-07-03T19:26:08.937+00:00,2026-07-03T21:02:49.606+00:00
A016,o1,auditor,Auditor,8.4-o1,8.4,balanced_v1,image,8-4_O1_Code_Repo_Access_List.png,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,Strongly Agree,,Strongly Agree,,Agree,,,,0,FALSE,,2026-07-02T23:40:38.527+00:00,2026-07-02T23:40:38.527+00:00,2026-07-02T23:40:39.119+00:00
A016,o1,auditor,Auditor,8.1-o1,8.1,balanced_v1,image,8-1_O1_Okta_User_List.png,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,Strongly Agree,,Strongly Agree,,Neutral,,,,0,FALSE,,2026-07-02T23:38:56.909+00:00,2026-07-02T23:38:56.909+00:00,2026-07-02T23:40:39.119+00:00
A016,o1,auditor,Auditor,7.14-o1,7.14,balanced_v1,pdf,7-14_O1_GlobalEnterprises_DataDestructionCertificate.docx,UNKNOWN,Unknown,PARTIAL,Strongly Agree,,Strongly Agree,,Agree,,,,0,FALSE,,2026-07-02T23:37:34.467+00:00,2026-07-02T23:37:34.467+00:00,2026-07-02T23:40:39.119+00:00
A016,o1,auditor,Auditor,6.4-o1,6.4,balanced_v1,txt,6-4_O1_Termination_Letter.txt,UNKNOWN,Unknown,COMPLIANT,Strongly Agree,,Agree,,Agree,,,,0,FALSE,,2026-07-02T23:37:06.663+00:00,2026-07-02T23:37:06.663+00:00,2026-07-02T23:40:39.119+00:00
A016,o1,auditor,Auditor,5.30-o1,5.3,balanced_v1,docx,5-30_O1_ICT_Continuity_Plan.docx,UNKNOWN,Unknown,PARTIAL,Strongly Agree,,Strongly Agree,,Agree,,,,0,FALSE,,2026-07-02T23:36:03.064+00:00,2026-07-02T23:36:03.064+00:00,2026-07-02T23:40:39.119+00:00
A016,o1,auditor,Auditor,5.29-o1,5.29,balanced_v1,docx,5-29_O1_business_continuity_plan.docx,UNKNOWN,Unknown,PARTIAL,Strongly Agree,,Agree,,Agree,,,,0,FALSE,,2026-07-02T23:18:31.369+00:00,2026-07-02T23:18:31.369+00:00,2026-07-02T23:40:39.119+00:00
